﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,resp.rt,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[-106,-106]]",circle,red,vert,up,"[-106,106]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,121,0,121,0,1,0.9549,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[106,-106]]",circle,green,hori,left,"[-106,106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,122,0,122,0,1,1.1394,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[106,-106]]",diamond,green,vert,up,"[-106,106]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,123,0,123,0,1,1.1255,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[-106,-106]]",circle,green,hori,left,"[-106,106]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,124,0,124,0,1,1.3345,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,125,0,125,0,1,1.1909,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,126,0,126,0,1,1.5674,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,150],[-106,106]]",circle,red,vert,up,"[0,150]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,127,0,127,0,1,1.1797,,,,,,,,
,,,,,,,,,,,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,,,,,,,3,space,60.5025,2,0,2,0,1
,,"[""circle"",""red"",""hori"",""left"",[150,0],[-106,-106]]",circle,red,hori,left,"[150,0]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,0,0,0,0,1,1.7522,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,1,0,1,0,1,1.1833,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-150,0],[-106,-106]]",circle,red,vert,up,"[-150,0]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,2,0,2,0,1,1.3225,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,150],[-106,106]]",circle,red,vert,up,"[0,150]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,3,0,3,0,1,0.9848,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,-150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,-150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,4,0,4,0,1,0.8695,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,5,0,5,0,1,1.1183,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[106,-106]]",diamond,green,vert,up,"[-106,106]","[106,-106]",left,0,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,6,0,6,0,1,0.9822,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,-106],[-150,0]]",diamond,red,vert,up,"[-106,-106]","[-150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,7,0,7,0,1,1.1495,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[0,150]]",diamond,green,vert,up,"[-106,106]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,8,0,8,0,1,0.7273,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[0,150]]",diamond,red,hori,left,"[-106,106]","[0,150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,9,0,9,0,1,1.0307,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[-150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,10,0,10,0,1,0.6141,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,11,0,11,0,1,1.0787,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[0,-150]]",diamond,red,hori,left,"[-106,106]","[0,-150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,12,0,12,0,1,1.1197,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,106],[-106,-106]]",circle,green,vert,up,"[-106,106]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,13,0,13,0,1,1.474,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[106,106]]",diamond,red,hori,left,"[-150,0]","[106,106]",up,0,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,14,0,14,0,1,1.956,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,106],[106,106]]",circle,green,vert,up,"[-106,106]","[106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,15,0,15,0,1,1.7031,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[-106,-106]]",circle,green,hori,left,"[-106,106]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,16,0,16,0,1,1.1263,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,-150],[-106,106]]",diamond,red,vert,up,"[0,-150]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,17,0,17,0,1,1.1098,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[0,-150]]",diamond,red,vert,up,"[-106,106]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,18,0,18,0,1,1.6334,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-150,0],[106,106]]",circle,green,vert,up,"[-150,0]","[106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,19,0,19,0,1,1.486,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",circle,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,20,0,20,0,1,1.2552,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-106,106]]",circle,green,vert,up,"[106,106]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,21,0,21,0,1,1.5783,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[0,-150]]",circle,red,vert,up,"[-106,106]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,22,0,22,0,1,1.7393,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[106,106]]",diamond,green,vert,up,"[-106,106]","[106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,23,0,23,0,1,1.3935,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,-106],[0,-150]]",diamond,red,vert,up,"[-106,-106]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,24,0,24,0,1,1.1029,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[-106,106]]",circle,red,hori,left,"[106,106]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,25,0,25,0,1,2.1969,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,-106],[-106,106]]",circle,red,vert,up,"[106,-106]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,26,0,26,0,1,1.017,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-150,0],[0,150]]",circle,green,vert,up,"[-150,0]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,27,0,27,0,1,1.8174,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[0,150]]",diamond,green,vert,up,"[-106,106]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,28,0,28,0,1,2.2834,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-150,0]]",circle,green,hori,left,"[0,150]","[-150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,29,0,29,0,1,2.0213,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[-150,0]]",circle,green,vert,up,"[0,-150]","[-150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,30,0,30,0,1,1.4664,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,31,0,31,0,1,1.2648,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[150,0]]",circle,red,hori,left,"[0,150]","[150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,32,0,32,0,1,1.5375,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,106],[-106,106]]",diamond,green,hori,left,"[106,106]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,33,0,33,0,1,1.4099,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[106,-106]]",diamond,green,hori,left,"[-106,106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,34,0,34,0,1,1.4199,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,35,0,35,0,1,1.4707,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,36,0,36,0,1,1.2622,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,-106],[0,150]]",diamond,green,hori,left,"[-106,-106]","[0,150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,37,0,37,0,1,1.2026,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,38,0,38,0,1,1.749,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,39,0,39,0,1,1.1131,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,40,0,40,0,1,1.2641,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[106,-106]]",circle,green,hori,left,"[-106,106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,41,0,41,0,1,1.2435,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,-150],[150,0]]",diamond,red,vert,up,"[0,-150]","[150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,42,0,42,0,1,1.032,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,43,0,43,0,1,1.5194,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,44,0,44,0,1,1.5344,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,45,0,45,0,1,2.4747,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",circle,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,46,0,46,0,1,1.249,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[106,-106]]",circle,green,hori,left,"[-106,106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,47,0,47,0,1,1.5074,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-150,0],[0,-150]]",circle,green,vert,up,"[-150,0]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,48,0,48,0,1,1.2448,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[150,0],[106,106]]",diamond,green,hori,left,"[150,0]","[106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,49,0,49,0,1,1.0299,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[0,-150],[-106,-106]]",diamond,green,hori,left,"[0,-150]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,50,0,50,0,1,1.0732,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,51,0,51,0,1,1.2533,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,-106],[-106,-106]]",diamond,green,hori,left,"[106,-106]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,52,0,52,0,1,1.1396,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-106,106]]",circle,green,hori,left,"[0,150]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,53,0,53,0,1,1.7728,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,54,0,54,0,1,1.2231,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[-150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,55,0,55,0,1,1.2413,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-106,106]]",circle,green,vert,up,"[106,106]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,56,0,56,0,1,1.321,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[150,0]]",diamond,red,hori,left,"[-106,106]","[150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,57,0,57,0,1,1.4014,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,-150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,-150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,58,0,58,0,1,0.8812,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,106],[-150,0]]",circle,red,hori,left,"[-106,106]","[-150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,59,0,59,0,1,1.5668,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,-106]]",diamond,red,vert,up,"[-106,106]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,60,0,60,0,1,1.1138,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,61,0,61,0,1,1.5365,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[-106,106]]",circle,green,hori,left,"[106,106]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,62,0,62,0,1,0.7664,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[106,-106]]",circle,red,hori,left,"[-106,-106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,63,0,63,0,1,0.934,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[-106,-106]]",diamond,red,hori,left,"[-150,0]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,64,0,64,0,1,1.316,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,106]]",circle,no_dis,vert,up,"[99999,99999]","[106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,65,0,65,0,1,1.2183,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,106],[-106,106]]",circle,red,vert,up,"[106,106]","[-106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,66,0,66,0,1,1.3731,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[-106,-106]]",circle,red,vert,up,"[-106,106]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,67,0,67,0,1,1.235,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[0,-150],[0,150]]",diamond,red,hori,left,"[0,-150]","[0,150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,68,0,68,0,1,1.3567,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,-106],[0,-150]]",circle,green,vert,up,"[-106,-106]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,69,0,69,0,1,1.1574,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,-150],[150,0]]",circle,red,vert,up,"[0,-150]","[150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,70,0,70,0,1,1.418,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[150,0]]",circle,no_dis,vert,up,"[99999,99999]","[150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,71,0,71,0,1,0.8518,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,72,0,72,0,1,1.4396,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[150,0],[-150,0]]",circle,red,hori,left,"[150,0]","[-150,0]",up,0,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,73,0,73,0,1,1.0695,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[150,0],[106,-106]]",diamond,red,hori,left,"[150,0]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,74,0,74,0,1,1.6538,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,-106],[106,106]]",diamond,green,vert,up,"[106,-106]","[106,106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,75,0,75,0,1,1.3814,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,76,0,76,0,1,0.9601,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[150,0]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,77,0,77,0,1,0.9929,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[0,150],[150,0]]",diamond,red,hori,left,"[0,150]","[150,0]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,78,0,78,0,1,1.1011,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[0,150],[-106,-106]]",diamond,green,vert,up,"[0,150]","[-106,-106]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,79,0,79,0,1,0.968,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,-106],[106,106]]",diamond,red,hori,left,"[106,-106]","[106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,80,0,80,0,1,1.2047,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[0,-150]]",diamond,green,vert,up,"[-106,106]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,81,0,81,0,1,2.2699,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[0,150]]",diamond,green,vert,up,"[150,0]","[0,150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,82,0,82,0,1,0.7176,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,83,0,83,0,1,1.6229,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,84,0,84,0,1,1.0556,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[0,-150]]",circle,green,hori,left,"[-106,106]","[0,-150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,85,0,85,0,1,0.9086,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[0,-150]]",diamond,green,hori,left,"[-106,106]","[0,-150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,86,0,86,0,1,1.6139,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[106,-106]]",diamond,green,hori,left,"[-106,106]","[106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,87,0,87,0,1,1.2198,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[150,0],[-106,-106]]",diamond,green,hori,left,"[150,0]","[-106,-106]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,88,0,88,0,1,0.7699,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,89,0,89,0,1,1.6658,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,-106],[0,150]]",circle,red,hori,left,"[106,-106]","[0,150]",left,1,,,,,,001,2025-03-10_17h18.12.379,SL_base_41,2021.2.3,Win32,60.24096386,,,90,0,90,0,1,1.292,,,,,,,,
